  0.979999363     -0.227867052       2.05876207     -0.191169158    
  0.989999354     -0.207064644       2.10105610     -0.169408411    
  0.999999344     -0.185859367       2.13932085     -0.147315681    
   1.00999939     -0.164291963       2.17346549     -0.124934264    
   1.01999938     -0.142404065       2.20340824     -0.102308013    
   1.02999938     -0.120238051       2.22907686      -7.94812590E-02
   1.03999937      -9.78369862E-02   2.25040889      -5.64987585E-02
   1.04999936      -7.52445087E-02   2.26735210      -3.34057845E-02
   1.05999935      -5.25047183E-02   2.27986479      -1.02471011E-02
   1.06999934      -2.96620876E-02   2.28791595       1.29316673E-02
   1.07999933      -6.76134042E-03   2.29148579       3.60850953E-02
   1.08999932       1.61526576E-02   2.29056525       5.91678061E-02
   1.09999931       3.90349999E-02   2.28515673       8.21343139E-02
   1.10999930       6.18408695E-02   2.27527380      0.104940124    
   1.11999929       8.45256373E-02   2.26094055      0.127540275    
   1.12999928      0.107044965       2.24219275      0.149890497    
   1.13999927      0.129354924       2.21907616      0.171946973    
   1.14999926      0.151412100       2.19164729      0.193666250    
   1.15999925      0.173173711       2.15997291      0.215006247    
   1.16999924      0.194597661       2.12412906      0.235924900    
   1.17999923      0.215642676       2.08420110      0.256381214    
   1.18999922      0.236268386       2.04028344      0.276335120    
   1.19999921      0.256435394       1.99247861      0.295747250    
   1.20999920      0.276105374       1.94089687      0.314580053    
   1.21999919      0.295241147       1.88565552      0.332796335    
   1.22999918      0.313806713       1.82687879      0.350360483    
   1.23999918      0.331767380       1.76469660      0.367237866    
   1.24999917      0.349089742       1.69924474      0.383395702    
   1.25999916      0.365741819       1.63066351      0.398802280    
   1.26999915      0.381693065       1.55909801      0.413427263    
   1.27999914      0.396914333       1.48469675      0.427242130    
   1.28999913      0.411378056       1.40761197      0.440219551    
   1.29999912      0.425058156       1.32799864      0.452334434    
   1.30999911      0.437930137       1.24601424      0.463562876    
   1.31999910      0.449971080       1.16181827      0.473882884    
   1.32999909      0.461159676       1.07557189      0.483274251    
   1.33999908      0.471476227      0.987437725      0.491718471    
   1.34999907      0.480902672      0.897579432      0.499199152    
   1.35999906      0.489422619      0.806161463      0.505701542    
   1.36999905      0.497021258      0.713348985      0.511212945    
   1.37999904      0.503685474      0.619307518      0.515722513    
   1.38999903      0.509403825      0.524202943      0.519221425    
   1.39999902      0.514166534      0.428201407      0.521702826    
   1.40999901      0.517965436      0.331469119      0.523161888    
   1.41999900      0.520794034      0.234172374      0.523595750    
   1.42999899      0.522647560      0.136477500      0.523003459    
   1.43999898      0.523522854       3.85508463E-02  0.521386325    
   1.44999897      0.523418367      -5.94412684E-02  0.518747389    
   1.45999897      0.522334337     -0.157332450      0.515091836    
   1.46999896      0.520272613     -0.254956394      0.510426939    
   1.47999895      0.517236650     -0.352146745      0.504761815    
   1.48999894      0.513231635     -0.448737174      0.498107433    
   1.49999893      0.508264422     -0.544561386      0.490476936    
   1.50999892      0.502343476     -0.639453173      0.481885254    
   1.51999891      0.495478988     -0.733246505      0.472349256    
   1.52999890      0.487682760     -0.825775564      0.461887717    
   1.53999889      0.478968263     -0.916874826      0.450520843    
   1.54999888      0.469350606      -1.00637925      0.438271165    
   1.55999887      0.458846539      -1.09412456      0.425162584    
   1.56999886      0.447474509      -1.17994726      0.411220849    
   1.57999885      0.435254544      -1.26368511      0.396473378    
   1.58999884      0.422208309      -1.34517717      0.380948812    
   1.59999883      0.408359021      -1.42426443      0.364677697    
   1.60999882      0.393731564      -1.50078988      0.347691894    
   1.61999881      0.378352284      -1.57459915      0.330024779    
   1.62999880      0.362249136      -1.64554071      0.311711103    
   1.63999879      0.345451534      -1.71346664      0.292786360    
   1.64999878      0.327990353      -1.77823305      0.273287863    
   1.65999877      0.309897870      -1.83970034      0.253253788    
   1.66999876      0.291207790      -1.89773405      0.232723668    
   1.67999876      0.271955073      -1.95220530      0.211737260    
   1.68999875      0.252175957      -2.00299144      0.190335900    
   1.69999874      0.231907904      -2.04997635      0.168561548    
   1.70999873      0.211189464      -2.09305167      0.146456882    
   1.71999872      0.190060243      -2.13211632      0.124065429    
   1.72999871      0.168560818      -2.16707802      0.101430610    
   1.73999870      0.146732643      -2.19785333       7.85970166E-02
   1.74999869      0.124617957      -2.22436786       5.56094088E-02
   1.75999868      0.102259703      -2.24655724       3.25128175E-02
   1.76999867       7.97014162E-02  -2.26436734       9.35276411E-03
   1.77999866       5.69871068E-02  -2.27775431      -1.38258683E-02
   1.78999865       3.41611877E-02  -2.28668499      -3.69774103E-02
   1.79999864       1.12683401E-02  -2.29113722      -6.00564815E-02
   1.80999863      -1.16465893E-02  -2.29110026      -8.30176175E-02
   1.81999862      -3.45386975E-02  -2.28657389     -0.105816558    
   1.82999861      -5.73631376E-02  -2.27756929     -0.128407642    
   1.83999860      -8.00752267E-02  -2.26410913     -0.150747091    
   1.84999859     -0.102630571      -2.24622631     -0.172791600    
   1.85999858     -0.124985151      -2.22396493     -0.194497034    
   1.86999857     -0.147095442      -2.19737935     -0.215821758    
   1.87999856     -0.168918535      -2.16653442     -0.236723110    
   1.88999856     -0.190412179      -2.13150430     -0.257160544    
   1.89999855     -0.211534947      -2.09237266     -0.277094483    
   1.90999854     -0.232246265      -2.04923201     -0.296484947    
   1.91999853     -0.252506554      -2.00218344     -0.315294832    
   1.92999852     -0.272277266      -1.95133555     -0.333486438    
   1.93999851     -0.291520983      -1.89680445     -0.351024508    
   1.94999850     -0.310201496      -1.83871305     -0.367875069    
   1.95999849     -0.328283817      -1.77719021     -0.384004384    
   1.96999848     -0.345734298      -1.71237051     -0.399381459    
   1.97999847     -0.362520695      -1.64439356     -0.413975596    
   1.98999846     -0.378612131      -1.57340336     -0.427758455    
   1.99999845     -0.393979222      -1.49954796     -0.440703332    
   2.00999856     -0.408594042      -1.42297888     -0.452784568    
   2.01999855     -0.422430247      -1.34385061     -0.463978201    
   2.02999854     -0.435463041      -1.26232016     -0.474262863    
   2.03999853     -0.447669178      -1.17854655     -0.483617872    
   2.04999852     -0.459027022      -1.09269071     -0.492025197    
   2.05999851     -0.469516575      -1.00491500     -0.499468416    
   2.06999850     -0.479119450     -0.915382862     -0.505932748    
   2.07999849     -0.487818927     -0.824258685     -0.511405706    
   2.08999848     -0.495599866     -0.731707454     -0.515876412    
   2.09999847     -0.502448857     -0.637894630     -0.519336104    
   2.10999846     -0.508354127     -0.542986095     -0.521778166    
   2.11999846     -0.513305485     -0.447147876     -0.523197711    
   2.12999845     -0.517294526     -0.350546211     -0.523591876    
   2.13999844     -0.520314395     -0.253347367     -0.522960067    
   2.14999843     -0.522360027     -0.155717701     -0.521303356    
   2.15999842     -0.523427904      -5.78235090E-02 -0.518625081    
   2.16999841     -0.523516178       4.01688442E-02 -0.514930487    
   2.17999840     -0.522624731      0.138092995     -0.510226846    
   2.18999839     -0.520755112      0.235782623     -0.504523158    
   2.19999838     -0.517910421      0.333071381     -0.497830957    
   2.20999837     -0.514095545      0.429792941     -0.490162969    
   2.21999836     -0.509316981      0.525780976     -0.481534600    
   2.22999835     -0.503582895      0.620869279     -0.471962601    
   2.23999834     -0.496903121      0.714891791     -0.461465478    
   2.24999833     -0.489289165      0.807682574     -0.450064272    
   2.25999832     -0.480754137      0.899076104     -0.437780857    
   2.26999831     -0.471312851      0.988907218     -0.424639732    
   2.27999830     -0.460981756       1.07701147     -0.410666525    
   2.28999829     -0.449778944       1.16322517     -0.395888209    
   2.29999828     -0.437724113       1.24738586     -0.380334407    
   2.30999827     -0.424838603       1.32933235     -0.364034921    
   2.31999826     -0.411145359       1.40890515     -0.347022414    
   2.32999825     -0.396668911       1.48594677     -0.329329848    
   2.33999825     -0.381435364       1.56030238     -0.310991526    
   2.34999824     -0.365472317       1.63181984     -0.292044133    
   2.35999823     -0.348808914       1.70035052     -0.272524059    
   2.36999822     -0.331475735       1.76574957     -0.252470315    
   2.37999821     -0.313504815       1.82787657     -0.231921837    
   2.38999820     -0.294929564       1.88659596     -0.210918397    
   2.39999819     -0.275784701       1.94177783     -0.189502090    
   2.40999818     -0.256106228       1.99329817     -0.167713955    
   2.41999817     -0.235931337       2.04103971     -0.145597637    
   2.42999816     -0.215298399       2.08489227     -0.123195976    
