  0.112000048     -0.716154695      -4.99795389    
  0.113000050     -0.721134722      -4.96202135    
  0.114000052     -0.726078689      -4.92584085    
  0.115000054     -0.730986357      -4.88941431    
  0.116000056     -0.735857427      -4.85274315    
  0.117000058     -0.740691721      -4.81582928    
  0.118000060     -0.745489001      -4.77867460    
  0.119000062     -0.750249028      -4.74128103    
  0.120000064     -0.754971504      -4.70365047    
  0.121000066     -0.759656250      -4.66578484    
  0.122000068     -0.764303029      -4.62768555    
  0.123000070     -0.768911541      -4.58935499    
  0.124000072     -0.773481607      -4.55079508    
  0.125000075     -0.778013051      -4.51200771    
  0.126000077     -0.782505572      -4.47299480    
  0.127000079     -0.786958992      -4.43375826    
  0.128000081     -0.791373014      -4.39429998    
  0.129000083     -0.795747519      -4.35462189    
  0.130000085     -0.800082207      -4.31472588    
  0.131000087     -0.804376900      -4.27461433    
  0.132000089     -0.808631361      -4.23428917    
  0.133000091     -0.812845409      -4.19375229    
  0.134000093     -0.817018807      -4.15300560    
  0.135000095     -0.821151376      -4.11205101    
  0.136000097     -0.825242877      -4.07089090    
  0.137000099     -0.829293132      -4.02952719    
  0.138000101     -0.833301902      -3.98796225    
  0.139000103     -0.837269008      -3.94619775    
  0.140000105     -0.841194212      -3.90423608    
  0.141000107     -0.845077395      -3.86207914    
  0.142000109     -0.848918319      -3.81972909    
  0.143000111     -0.852716804      -3.77718806    
  0.144000113     -0.856472671      -3.73445821    
  0.145000115     -0.860185683      -3.69154167    
  0.146000117     -0.863855660      -3.64844036    
  0.147000119     -0.867482483      -3.60515666    
  0.148000121     -0.871065915      -3.56169271    
  0.149000123     -0.874605775      -3.51805067    
  0.150000125     -0.878101945      -3.47423267    
  0.151000127     -0.881554186      -3.43024111    
  0.152000129     -0.884962380      -3.38607812    
  0.153000131     -0.888326287      -3.34174562    
  0.154000133     -0.891645789      -3.29724622    
  0.155000135     -0.894920707      -3.25258183    
  0.156000137     -0.898150861      -3.20775485    
  0.157000139     -0.901336133      -3.16276741    
  0.158000141     -0.904476345      -3.11762190    
  0.159000143     -0.907571316      -3.07232046    
  0.160000145     -0.910620928      -3.02686548    
  0.161000147     -0.913625002      -2.98125911    
  0.162000149     -0.916583419      -2.93550372    
  0.163000152     -0.919496000      -2.88960147    
  0.164000154     -0.922362566      -2.84355474    
  0.165000156     -0.925183058      -2.79736590    
  0.166000158     -0.927957296      -2.75103712    
  0.167000160     -0.930685103      -2.70457077    
  0.168000162     -0.933366358      -2.65796924    
  0.169000164     -0.936000943      -2.61123490    
  0.170000166     -0.938588738      -2.56436992    
  0.171000168     -0.941129625      -2.51737666    
  0.172000170     -0.943623424      -2.47025776    
  0.173000172     -0.946070075      -2.42301512    
  0.174000174     -0.948469400      -2.37565136    
  0.175000176     -0.950821340      -2.32816887    
  0.176000178     -0.953125715      -2.28057003    
  0.177000180     -0.955382466      -2.23285723    
  0.178000182     -0.957591414      -2.18503261    
  0.179000184     -0.959752500      -2.13709879    
  0.180000186     -0.961865604      -2.08905816    
  0.181000188     -0.963930607      -2.04091311    
  0.182000190     -0.965947390      -1.99266601    
  0.183000192     -0.967915893      -1.94431925    
  0.184000194     -0.969835997      -1.89587522    
  0.185000196     -0.971707582      -1.84733641    
  0.186000198     -0.973530591      -1.79870522    
  0.187000200     -0.975304961      -1.74998415    
  0.188000202     -0.977030575      -1.70117557    
  0.189000204     -0.978707314      -1.65228188    
  0.190000206     -0.980335116      -1.60330558    
  0.191000208     -0.981913924      -1.55424917    
  0.192000210     -0.983443618      -1.50511503    
  0.193000212     -0.984924138      -1.45590568    
  0.194000214     -0.986355424      -1.40662348    
  0.195000216     -0.987737358      -1.35727096    
  0.196000218     -0.989069939      -1.30785060    
  0.197000220     -0.990353048      -1.25836480    
  0.198000222     -0.991586626      -1.20881605    
  0.199000224     -0.992770612      -1.15920687    
  0.200000226     -0.993905008      -1.10953975    
  0.201000229     -0.994989693      -1.05981719    
  0.202000231     -0.996024609      -1.01004159    
  0.203000233     -0.997009754     -0.960215509    
  0.204000235     -0.997945011     -0.910341442    
  0.205000237     -0.998830378     -0.860421836    
  0.206000239     -0.999665797     -0.810459197    
  0.207000241      -1.00045121     -0.760456085    
  0.208000243      -1.00118661     -0.710414946    
  0.209000245      -1.00187194     -0.660338283    
  0.210000247      -1.00250721     -0.610228598    
  0.211000249      -1.00309241     -0.560088396    
  0.212000251      -1.00362742     -0.509920180    
  0.213000253      -1.00411224     -0.459726483    
  0.214000255      -1.00454688     -0.409509808    
  0.215000257      -1.00493133     -0.359272659    
  0.216000259      -1.00526547     -0.309017539    
  0.217000261      -1.00554931     -0.258746952    
  0.218000263      -1.00578296     -0.208463430    
  0.219000265      -1.00596631     -0.158169493    
  0.220000267      -1.00609934     -0.107867643    
  0.221000269      -1.00618207      -5.75603992E-02
  0.222000271      -1.00621450      -7.25027546E-03
  0.223000273      -1.00619662       4.30602171E-02
  0.224000275      -1.00612843       9.33685526E-02
  0.225000277      -1.00600994      0.143672228    
  0.226000279      -1.00584114      0.193968713    
  0.227000281      -1.00562203      0.244255498    
  0.228000283      -1.00535262      0.294530094    
  0.229000285      -1.00503290      0.344789952    
  0.230000287      -1.00466299      0.395032555    
  0.231000289      -1.00424290      0.445255399    
  0.232000291      -1.00377250      0.495455980    
  0.233000293      -1.00325191      0.545631826    
  0.234000295      -1.00268126      0.595780373    
  0.235000297      -1.00206041      0.645899117    
  0.236000299      -1.00138950      0.695985556    
  0.237000301      -1.00066853      0.746037245    
  0.238000304     -0.999897480      0.796051621    
  0.239000306     -0.999076426      0.846026182    
  0.240000308     -0.998205423      0.895958424    
  0.241000310     -0.997284532      0.945845902    
  0.242000312     -0.996313751      0.995686054    
  0.243000314     -0.995293140       1.04547644    
  0.244000316     -0.994222820       1.09521449    
  0.245000318     -0.993102729       1.14489782    
  0.246000320     -0.991932988       1.19452393    
  0.247000322     -0.990713656       1.24409032    
  0.248000324     -0.989444792       1.29359448    
  0.249000326     -0.988126457       1.34303403    
  0.250000328     -0.986758709       1.39240634    
  0.251000315     -0.985341668       1.44170904    
  0.252000302     -0.983875334       1.49093962    
  0.253000289     -0.982359827       1.54009569    
  0.254000276     -0.980795205       1.58917475    
  0.255000263     -0.979181528       1.63817441    
  0.256000251     -0.977518916       1.68709219    
  0.257000238     -0.975807428       1.73592556    
  0.258000225     -0.974047124       1.78467214    
  0.259000212     -0.972238123       1.83332944    
  0.260000199     -0.970380485       1.88189507    
  0.261000186     -0.968474329       1.93036664    
  0.262000173     -0.966519773       1.97874165    
  0.263000160     -0.964516878       2.02701783    
  0.264000148     -0.962465763       2.07519269    
  0.265000135     -0.960366547       2.12326360    
  0.266000122     -0.958219290       2.17122841    
  0.267000109     -0.956024110       2.21908474    
  0.268000096     -0.953781128       2.26682997    
  0.269000083     -0.951490462       2.31446195    
  0.270000070     -0.949152231       2.36197829    
  0.271000057     -0.946766555       2.40937638    
  0.272000045     -0.944333553       2.45665407    
  0.273000032     -0.941853285       2.50380898    
  0.274000019     -0.939325929       2.55083871    
  0.275000006     -0.936751604       2.59774089    
  0.275999993     -0.934130490       2.64451313    
  0.276999980     -0.931462646       2.69115305    
  0.277999967     -0.928748250       2.73765850    
  0.278999954     -0.925987422       2.78402710    
  0.279999942     -0.923180282       2.83025646    
  0.280999929     -0.920326948       2.87634444    
  0.281999916     -0.917427599       2.92228842    
  0.282999903     -0.914482415       2.96808624    
  0.283999890     -0.911491513       3.01373577    
  0.284999877     -0.908455014       3.05923462    
  0.285999864     -0.905373096       3.10458040    
  0.286999851     -0.902245879       3.14977098    
  0.287999839     -0.899073601       3.19480419    
  0.288999826     -0.895856321       3.23967767    
  0.289999813     -0.892594278       3.28438902    
  0.290999800     -0.889287591       3.32893634    
  0.291999787     -0.885936439       3.37331724    
  0.292999774     -0.882541001       3.41752934    
  0.293999761     -0.879101455       3.46157050    
  0.294999748     -0.875617921       3.50543857    
  0.295999736     -0.872090638       3.54913139    
  0.296999723     -0.868519723       3.59264684    
  0.297999710     -0.864905417       3.63598275    
  0.298999697     -0.861247838       3.67913675    
  0.299999684     -0.857547224       3.72210693    
  0.300999671     -0.853803694       3.76489091    
  0.301999658     -0.850017488       3.80748653    
  0.302999645     -0.846188784       3.84989190    
  0.303999633     -0.842317760       3.89210463    
  0.304999620     -0.838404655       3.93412280    
  0.305999607     -0.834449589       3.97594428    
  0.306999594     -0.830452800       4.01756716    
  0.307999581     -0.826414526       4.05898905    
  0.308999568     -0.822334886       4.10020781    
  0.309999555     -0.818214178       4.14122152    
  0.310999542     -0.814052522       4.18202829    
  0.311999530     -0.809850156       4.22262621    
  0.312999517     -0.805607319       4.26301289    
  0.313999504     -0.801324189       4.30318642    
  0.314999491     -0.797001004       4.34314489    
  0.315999478     -0.792637944       4.38288593    
  0.316999465     -0.788235307       4.42240810    
  0.317999452     -0.783793211       4.46170902    
  0.318999439     -0.779311955       4.50078678    
  0.319999427     -0.774791718       4.53963947    
  0.320999414     -0.770232737       4.57826519    
  0.321999401     -0.765635252       4.61666203    
  0.322999388     -0.760999501       4.65482807    
  0.323999375     -0.756325662       4.69276142    
  0.324999362     -0.751614034       4.73046017    
  0.325999349     -0.746864796       4.76792240    
  0.326999336     -0.742078245       4.80514622    
  0.327999324     -0.737254560       4.84212971    
  0.328999311     -0.732394040       4.87887096    
  0.329999298     -0.727496922       4.91536856    
  0.330999285     -0.722563386       4.95162010    
  0.331999272     -0.717593729       4.98762417    
  0.332999259     -0.712588191       5.02337885    
  0.333999246     -0.707547069       5.05888224    
  0.334999233     -0.702470541       5.09413290    
  0.335999221     -0.697358906       5.12912893    
  0.336999208     -0.692212403       5.16386843    
  0.337999195     -0.687031269       5.19834948    
  0.338999182     -0.681815803       5.23257065    
  0.339999169     -0.676566243       5.26653051    
  0.340999156     -0.671282828       5.30022669    
  0.341999143     -0.665965855       5.33365822    
  0.342999130     -0.660615563       5.36682272    
  0.343999118     -0.655232251       5.39971924    
  0.344999105     -0.649816215       5.43234539    
  0.345999092     -0.644367695       5.46470022    
  0.346999079     -0.638886929       5.49678183    
  0.347999066     -0.633374214       5.52858829    
  0.348999053     -0.627829850       5.56011868    
  0.349999040     -0.622254074       5.59137106    
  0.350999027     -0.616647184       5.62234354    
  0.351999015     -0.611009479       5.65303516    
  0.352999002     -0.605341196       5.68344402    
  0.353998989     -0.599642694       5.71356869    
  0.354998976     -0.593914211       5.74340773    
  0.355998963     -0.588155985       5.77295971    
  0.356998950     -0.582368374       5.80222273    
  0.357998937     -0.576551616       5.83119583    
  0.358998924     -0.570706069       5.85987759    
  0.359998912     -0.564831972       5.88826609    
  0.360998899     -0.558929622       5.91636038    
  0.361998886     -0.552999318       5.94415855    
  0.362998873     -0.547041357       5.97165966    
  0.363998860     -0.541056097       5.99886227    
  0.364998847     -0.535043776       6.02576494    
  0.365998834     -0.529004693       6.05236626    
  0.366998821     -0.522939146       6.07866478    
  0.367998809     -0.516847432       6.10465956    
  0.368998796     -0.510729909       6.13034916    
  0.369998783     -0.504586816       6.15573215    
  0.370998770     -0.498418510       6.18080759    
  0.371998757     -0.492225289       6.20557356    
  0.372998744     -0.486007452       6.23002958    
  0.373998731     -0.479765326       6.25417423    
  0.374998719     -0.473499209       6.27800608    
  0.375998706     -0.467209429       6.30152369    
  0.376998693     -0.460896283       6.32472658    
  0.377998680     -0.454560101       6.34761286    
  0.378998667     -0.448201180       6.37018204    
  0.379998654     -0.441819847       6.39243269    
  0.380998641     -0.435416430       6.41436386    
  0.381998628     -0.428991228       6.43597412    
  0.382998616     -0.422544569       6.45726252    
  0.383998603     -0.416076809       6.47822809    
  0.384998590     -0.409588248       6.49886990    
  0.385998577     -0.403079182       6.51918650    
  0.386998564     -0.396549970       6.53917742    
  0.387998551     -0.390000939       6.55884123    
  0.388998538     -0.383432388       6.57817698    
  0.389998525     -0.376844674       6.59718418    
  0.390998513     -0.370238125       6.61586142    
  0.391998500     -0.363613069       6.63420773    
  0.392998487     -0.356969833       6.65222216    
  0.393998474     -0.350308746       6.66990423    
  0.394998461     -0.343630135       6.68725300    
  0.395998448     -0.336934358       6.70426702    
  0.396998435     -0.330221713       6.72094584    
  0.397998422     -0.323492557       6.73728895    
  0.398998410     -0.316747248       6.75329494    
  0.399998397     -0.309986085       6.76896334    
  0.400998384     -0.303209424       6.78429317    
  0.401998371     -0.296417594       6.79928398    
  0.402998358     -0.289610952       6.81393480    
  0.403998345     -0.282789826       6.82824469    
  0.404998332     -0.275954574       6.84221315    
  0.405998319     -0.269105524       6.85583973    
  0.406998307     -0.262243003       6.86912346    
  0.407998294     -0.255367368       6.88206387    
  0.408998281     -0.248478979       6.89466000    
  0.409998268     -0.241578162       6.90691137    
  0.410998255     -0.234665275       6.91881752    
  0.411998242     -0.227740645       6.93037748    
  0.412998229     -0.220804632       6.94159126    
  0.413998216     -0.213857576       6.95245790    
  0.414998204     -0.206899837       6.96297693    
  0.415998191     -0.199931741       6.97314787    
  0.416998178     -0.192953646       6.98297024    
  0.417998165     -0.185965911       6.99244308    
  0.418998152     -0.178968877       7.00156641    
  0.419998139     -0.171962887       7.01033974    
  0.420998126     -0.164948300       7.01876259    
  0.421998113     -0.157925472       7.02683449    
  0.422998101     -0.150894746       7.03455496    
  0.423998088     -0.143856481       7.04192400    
  0.424998075     -0.136811018       7.04894066    
  0.425998062     -0.129758716       7.05560493    
  0.426998049     -0.122699924       7.06191635    
  0.427998036     -0.115635000       7.06787491    
  0.428998023     -0.108564295       7.07348013    
  0.429998010     -0.101488158       7.07873154    
  0.430997998      -9.44069475E-02   7.08362913    
  0.431997985      -8.73210132E-02   7.08817244    
  0.432997972      -8.02307129E-02   7.09236145    
  0.433997959      -7.31364042E-02   7.09619570    
  0.434997946      -6.60384372E-02   7.09967518    
  0.435997933      -5.89371696E-02   7.10279942    
  0.436997920      -5.18329553E-02   7.10556889    
  0.437997907      -4.47261482E-02   7.10798264    
  0.438997895      -3.76171060E-02   7.11004114    
  0.439997882      -3.05061843E-02   7.11174440    
  0.440997869      -2.33937353E-02   7.11309195    
  0.441997856      -1.62801184E-02   7.11408377    
  0.442997843      -9.16568562E-03   7.11471987    
  0.443997830      -2.05079606E-03   7.11500025    
  0.444997817       5.06419688E-03   7.11492491    
  0.445997804       1.21789370E-02   7.11449385    
  0.446997792       1.92930680E-02   7.11370707    
  0.447997779       2.64062341E-02   7.11256456    
  0.448997766       3.35180797E-02   7.11106634    
  0.449997753       4.06282507E-02   7.10921288    
  0.450997740       4.77363877E-02   7.10700369    
  0.451997727       5.48421405E-02   7.10443926    
  0.452997714       6.19451515E-02   7.10151958    
  0.453997701       6.90450668E-02   7.09824467    
  0.454997689       7.61415288E-02   7.09461498    
  0.455997676       8.32341835E-02   7.09063053    
  0.456997663       9.03226733E-02   7.08629179    
  0.457997650       9.74066481E-02   7.08159876    
  0.458997637      0.104485750       7.07655144    
  0.459997624      0.111559629       7.07115030    
  0.460997611      0.118627936       7.06539536    
  0.461997598      0.125690311       7.05928755    
  0.462997586      0.132746398       7.05282640    
  0.463997573      0.139795855       7.04601288    
  0.464997560      0.146838307       7.03884697    
  0.465997547      0.153873429       7.03132915    
  0.466997534      0.160900846       7.02345991    
  0.467997521      0.167920232       7.01523924    
  0.468997508      0.174931213       7.00666809    
  0.469997495      0.181933448       6.99774647    
  0.470997483      0.188926592       6.98847485    
  0.471997470      0.195910290       6.97885370    
  0.472997457      0.202884182       6.96888399    
  0.473997444      0.209847942       6.95856571    
  0.474997431      0.216801211       6.94789934    
  0.475997418      0.223743632       6.93688583    
  0.476997405      0.230674863       6.92552519    
  0.477997392      0.237594560       6.91381836    
  0.478997380      0.244502380       6.90176582    
  0.479997367      0.251397967       6.88936806    
  0.480997354      0.258280993       6.87662601    
  0.481997341      0.265151113       6.86354017    
  0.482997328      0.272007972       6.85011101    
  0.483997315      0.278851211       6.83633947    
  0.484997302      0.285680532       6.82222605    
  0.485997289      0.292495549       6.80777168    
  0.486997277      0.299295962       6.79297686    
  0.487997264      0.306081414       6.77784252    
  0.488997251      0.312851548       6.76236916    
  0.489997238      0.319606036       6.74655771    
  0.490997225      0.326344550       6.73040867    
  0.491997212      0.333066732       6.71392345    
  0.492997199      0.339772284       6.69710255    
  0.493997186      0.346460849       6.67994642    
  0.494997174      0.353132069       6.66245651    
  0.495997161      0.359785646       6.64463329    
  0.496997148      0.366421223       6.62647820    
  0.497997135      0.373038471       6.60799170    
  0.498997122      0.379637092       6.58917475    
  0.499997109      0.386216730       6.57002831    
  0.500997126      0.392777056       6.55055332    
  0.501997113      0.399317741       6.53075075    
  0.502997100      0.405838460       6.51062155    
  0.503997087      0.412338883       6.49016714    
  0.504997075      0.418818682       6.46938801    
  0.505997062      0.425277531       6.44828558    
  0.506997049      0.431715131       6.42686081    
  0.507997036      0.438131154       6.40511465    
  0.508997023      0.444525272       6.38304806    
  0.509997010      0.450897157       6.36066246    
  0.510996997      0.457246482       6.33795881    
  0.511996984      0.463572949       6.31493807    
  0.512996972      0.469876260       6.29160166    
  0.513996959      0.476156056       6.26795053    
  0.514996946      0.482412040       6.24398613    
  0.515996933      0.488643914       6.21970940    
  0.516996920      0.494851351       6.19512177    
  0.517996907      0.501034021       6.17022467    
  0.518996894      0.507191658       6.14501905    
  0.519996881      0.513323963       6.11950588    
  0.520996869      0.519430578       6.09368706    
  0.521996856      0.525511205       6.06756353    
  0.522996843      0.531565607       6.04113674    
  0.523996830      0.537593424       6.01440763    
  0.524996817      0.543594360       5.98737764    
  0.525996804      0.549568117       5.96004868    
  0.526996791      0.555514395       5.93242168    
  0.527996778      0.561432898       5.90449810    
  0.528996766      0.567323327       5.87627888    
  0.529996753      0.573185384       5.84776592    
  0.530996740      0.579018772       5.81896067    
  0.531996727      0.584823191       5.78986454    
  0.532996714      0.590598404       5.76047897    
  0.533996701      0.596344054       5.73080540    
  0.534996688      0.602059901       5.70084524    
  0.535996675      0.607745647       5.67059994    
  0.536996663      0.613400996       5.64007092    
  0.537996650      0.619025707       5.60926008    
  0.538996637      0.624619424       5.57816887    
  0.539996624      0.630181909       5.54679871    
  0.540996611      0.635712922       5.51515102    
  0.541996598      0.641212106       5.48322773    
  0.542996585      0.646679282       5.45103025    
  0.543996572      0.652114093       5.41856050    
  0.544996560      0.657516301       5.38581944    
  0.545996547      0.662885666       5.35280943    
  0.546996534      0.668221831       5.31953144    
  0.547996521      0.673524618       5.28598785    
  0.548996508      0.678793728       5.25217962    
  0.549996495      0.684028924       5.21810913    
  0.550996482      0.689229906       5.18377733    
  0.551996469      0.694396436       5.14918661    
  0.552996457      0.699528217       5.11433840    
  0.553996444      0.704625010       5.07923460    
  0.554996431      0.709686577       5.04387665    
  0.555996418      0.714712679       5.00826645    
  0.556996405      0.719703019       4.97240591    
  0.557996392      0.724657416       4.93629694    
  0.558996379      0.729575574       4.89994097    
  0.559996367      0.734457254       4.86333990    
  0.560996354      0.739302218       4.82649565    
  0.561996341      0.744110167       4.78941011    
  0.562996328      0.748880923       4.75208521    
  0.563996315      0.753614247       4.71452284    
  0.564996302      0.758309901       4.67672443    
  0.565996289      0.762967646       4.63869238    
  0.566996276      0.767587245       4.60042858    
  0.567996264      0.772168458       4.56193447    
  0.568996251      0.776711047       4.52321243    
  0.569996238      0.781214833       4.48426390    
  0.570996225      0.785679519       4.44509125    
  0.571996212      0.790104926       4.40569639    
  0.572996199      0.794490814       4.36608124    
  0.573996186      0.798837006       4.32624769    
  0.574996173      0.803143263       4.28619814    
  0.575996161      0.807409346       4.24593401    
  0.576996148      0.811635077       4.20545769    
  0.577996135      0.815820217       4.16477108    
  0.578996122      0.819964588       4.12387609    
  0.579996109      0.824067950       4.08277512    
  0.580996096      0.828130066       4.04147005    
  0.581996083      0.832150817       3.99996281    
  0.582996070      0.836129963       3.95825553    
  0.583996058      0.840067267       3.91635036    
  0.584996045      0.843962610       3.87424946    
  0.585996032      0.847815752       3.83195472    
  0.586996019      0.851626456       3.78946853    
  0.587996006      0.855394602       3.74679279    
  0.588995993      0.859119952       3.70392966    
  0.589995980      0.862802386       3.66088152    
  0.590995967      0.866441667       3.61765027    
  0.591995955      0.870037615       3.57423806    
  0.592995942      0.873590052       3.53064728    
  0.593995929      0.877098858       3.48687983    
  0.594995916      0.880563796       3.44293809    
  0.595995903      0.883984685       3.39882421    
  0.596995890      0.887361407       3.35454035    
  0.597995877      0.890693724       3.31008887    
  0.598995864      0.893981516       3.26547170    
  0.599995852      0.897224605       3.22069144    
  0.600995839      0.900422812       3.17575002    
  0.601995826      0.903576016       3.13064981    
  0.602995813      0.906684041       3.08539319    
  0.603995800      0.909746766       3.03998232    
  0.604995787      0.912763953       2.99441934    
  0.605995774      0.915735543       2.94870663    
  0.606995761      0.918661356       2.90284657    
  0.607995749      0.921541214       2.85684133    
  0.608995736      0.924374998       2.81069326    
  0.609995723      0.927162588       2.76440454    
  0.610995710      0.929903805       2.71797776    
  0.611995697      0.932598531       2.67141509    
  0.612995684      0.935246587       2.62471867    
  0.613995671      0.937847912       2.57789111    
  0.614995658      0.940402329       2.53093457    
  0.615995646      0.942909718       2.48385167    
  0.616995633      0.945369959       2.43664455    
  0.617995620      0.947782934       2.38931561    
  0.618995607      0.950148523       2.34186721    
  0.619995594      0.952466607       2.29430151    
  0.620995581      0.954737067       2.24662113    
  0.621995568      0.956959784       2.19882846    
  0.622995555      0.959134698       2.15092587    
  0.623995543      0.961261630       2.10291576    
  0.624995530      0.963340521       2.05480051    
  0.625995517      0.965371192       2.00658250    
  0.626995504      0.967353642       1.95826423    
  0.627995491      0.969287694       1.90984797    
  0.628995478      0.971173286       1.86133623    
  0.629995465      0.973010302       1.81273139    
  0.630995452      0.974798679       1.76403594    
  0.631995440      0.976538360       1.71525228    
  0.632995427      0.978229165       1.66638291    
  0.633995414      0.979871094       1.61743021    
  0.634995401      0.981464028       1.56839657    
  0.635995388      0.983007848       1.51928461    
  0.636995375      0.984502554       1.47009659    
  0.637995362      0.985948026       1.42083514    
  0.638995349      0.987344205       1.37150264    
  0.639995337      0.988691032       1.32210159    
  0.640995324      0.989988387       1.27263439    
  0.641995311      0.991236269       1.22310352    
  0.642995298      0.992434561       1.17351151    
  0.643995285      0.993583262       1.12386084    
  0.644995272      0.994682252       1.07415402    
